Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
vetquestreward_toc_blackb_offer,Quest,Quest Info,,,"Travel to the trader and collect Black Bart's treasure map.",,"Reise zum Händler und erhalte Black Barts Schatz-Karte","Viaje para o comerciante e colete o mapa do tesouro de Black Bart.","Voyage à l'opérateur et ramasser la carte du trésor de Black Bart.","Viaggiare al commerciante e raccogliere la mappa del tesoro di Black Bart","「トレーダーのところに移動して、ブラック・バートの宝の地図を収集する」。","상인에게 여행하고, 블랙 바트의 보물지도를 수집하라.","Podróżuj do handlowca i zbieraj mapę skarbów Black Bart.","Viaje para o comerciante e colete o mapa do tesouro de Black Bart.","Путешествовать к торговцу и собирать карту сокровищ Блэка Барта'.","Tüccar için seyahat et ve Kara Bart 'ın hazine haritasını topla.","到商人那里去收集黑巴特的宝藏地图","「去買賣商，收集黑巴特的寶物圖。」","Viajar al comerciante y recoger el mapa del tesoro de Black Bart'."
vetquestreward_toc_blackb_statement,Quest,Quest Info,,,"Return to the trader and receive your treasure map to Black Bart's treasure.",,"Reise zum Händler und erhalte Black Barts Schatz-Karte","Retorne ao comerciante e receba seu mapa do tesouro para o tesouro de Black Bart.","Revenez au commerçant et recevez votre carte au trésor de Black Bart.","Torna al commerciante e ricevi la tua mappa del tesoro al tesoro di Black Bart","「トレーダーに戻り、ブラック・バートの宝物に宝の地図を届いてください。」","상인에게 돌아가서, 당신의 보물 지도를 블랙 바트의 보물로 보내라.","Powrót do handlarza i otrzymuj swój skarb na skarb Black Bart.","Retorne ao comerciante e receba seu mapa do tesouro para o tesouro de Black Bart.","Вернитесь к торговцу и получите карту сокровищ Черному Барту'.","Tüccar 'a dönün ve hazine haritanızı Kara Bart 'ın hazineye teslim edin.","回到商人那里收你的财宝地图给黑巴特的宝藏","「回到交易員，收到你的寶藏圖給黑巴特的寶藏。」","Volver al comerciante y recibir su mapa del tesoro al tesoro de Black Bart'."
vetquestrewarddialog_toc_blackb,Quest,Dialogs,,,"Return to the trader to obtain your map to Black Bart's treasure.",,"Reise zum Händler und erhalte Black Barts Schatz-Karte","Retorne ao comerciante para obter o seu mapa para o tesouro de Black Bart.","Retour à l'opérateur pour obtenir votre carte du trésor de Black Bart.","Torna al commerciante per ottenere la tua mappa al tesoro di Black Bart","ブラック・バートの宝に地図を取得するためにトレーダーに戻って","당신의 지도를 블랙 바트의 보물로 획득하기 위해서 무역업자에게 돌아가십시오.","Powrót do handlowca w celu uzyskania mapy do skarbu Black Bart.","Retorne ao comerciante para obter o seu mapa para o tesouro de Black Bart.","Вернуться к торговцу, чтобы получить вашу карту к сокровищу Блэка Барта'.","Eşinizi Kara Bart 'ın hazinesi ile elde etmek için tüccarına geri dönün.","回到商人那里去获取你的地图给黑巴特的宝藏","「回到交易員，以取得你的地圖給黑巴特的寶藏。」","Volver al comerciante para obtener su mapa al tesoro de Black Bart'."
vetquest_toc_blackb_map_name,Quest,Quest Info,,,"Dig up Black Bart's Treasure",,"Grabe den Schatz von Black Bart aus","Dig up Black Bart's treasure","Dig up Black Bart's trésor","Scavare il tesoro di Black Bart","「ブラック・バートの宝物を引き上げてください」","검은 바트의 보물 찾기","Wykopać skarb Black Bart","Dig up Black Bart's treasure","Копай сокровище Черного Барта","Kara Bart 'ın hazinesini kazın","发掘黑巴特的宝藏","「挖黑巴特的寶物」","Excavar el tesoro de Black Bart"
vetquest_toc_blackb_map_subtitle,Quest,Quest Info,,,"Dig up Black Bart's Treasure",,"Grabe den Schatz von Black Bart aus","Dig up Black Bart's treasure","Dig up Black Bart's trésor","Scavare il tesoro di Black Bart","「ブラック・バートの宝物を引き上げてください」","검은 바트의 보물 찾기","Wykopać skarb Black Bart","Dig up Black Bart's treasure","Копай сокровище Черного Барта","Kara Bart 'ın hazinesini kazın","发掘黑巴特的宝藏","「挖黑巴特的寶物」","Excavar el tesoro de Black Bart"
vetquest_toc_blackb_map_description,Quest,Quest Info,,,"A map leading to Black Bart's buried treasure.",,"Eine Karte die dich zu Black Barts Schatz führt","Um mapa que leva ao tesouro enterrado de Black Bart.","Une carte conduisant au trésor enterré de Black Bart.","Una mappa che porta al tesoro sepolto di Black Bart","「ブラック・バートの埋蔵された宝物につながる地図」","블랙 바트의 매장물로 이어지는 지도.","Mapa prowadząca do zakopanego skarbu Czarnego Bart.","Um mapa que leva ao tesouro enterrado de Black Bart.","Карта, ведущая к зарытому сокровищу Блэка Барта'.","Kara Bart 'ın gömülü hazinesini gösteren bir harita.","一个通往黑巴特的宝藏的地图","「一張通往布萊克巴特埋藏寶藏的地圖」","Un mapa que lleva al tesoro enterrado de Black Bart'."
vetquest_toc_blackb_map_offer,Quest,Quest Info,,,"The trader hands you an old dusty scroll, which you unravel to see is a treasure map with a poem enscribed: There comes a quest if you’ve the spine; and will not piss your britches. Matchless tools are yours to find, the means to reach such riches. Listen well for whispered clues; and seek with all your wit. Forgotten treasure go exhume, the means for more lie with it. Wall and rock stand not so mighty; gold and jewels lie not so far. Do your labors swift and nightly, till your pockets shine like stars. Be not fools and use these tools for honor and for riches. Use them well or go to hell, you fine-haired sons of bitches.",,"Der Händler reicht dir eine alte staubige Schriftrolle. Du weißt sofort dass es sich um einen Schatz-Karte handelt.","O comerciante lhe entrega um velho escroto empoeirado, que você desvende para ver é um mapa do tesouro com um poema enrabado: Lá vem uma busca se você tem a espinha; e não vai mijar suas quebras. Ferramentas matchless são suas para encontrar, os meios para alcançar tais riquezas. Ouça bem as pistas sussurradas; e busque com toda a sua veste. Tesouro esquecido vai exumar, os meios para mais mentira com ele. Muro e rocha não são tão poderosos; ouro e joias mentem nem tão longe. Faça seus labores rápidos e noturnos, até que seus bolsos brilham como estrelas. Não sejam tolos e usem essas ferramentas para honra e para riquezas. Use-os bem ou vá para o inferno, você de cabelos finos de vadias.","Le commerçant vous remet un vieux rouleau poussiéreux, que vous démêle pour voir est une carte du trésor avec un poème attribué: Il y a une quête si vous avez la colonne vertébrale, et ne pisse pas vos ritures. Les outils sans clé sont à vous de trouver, les moyens d'accéder à de telles richesses. Écoutez bien pour des indices murmurés, et cherchez avec tout votre esprit. Le trésor oublié va s'exhume, les moyens pour plus de mensonge avec lui. Le mur et le rocher ne sont pas si puissants ; or et les bijoux ne sont pas si loin. Fais tes labeurs rapides et nocturnes, jusqu'à ce que tes poches brillantes comme les étoiles. Ne soyez pas dupes et utilisez ces outils pour l'honneur et les richesses. Utilisez-les bien ou allez en enfer, vous avez des fils de putes aux cheveux fins.","Il commerciante ti mani una vecchia pergamena polverosa, che ti uniscono per vedere è una mappa del tesoro con una poesia incisa: arriva una quest se hai la spina dorsale; e non piove i tuoi britanni. Gli strumenti matchless sono tuoi per trovare, i mezzi per raggiungere tali ricchezze. Ascolta bene per indizi sussurrati; e cerca con tutta la tua arguzza. Il tesoro dimenticato va a riesumare, i mezzi per più mentire con esso. Muro e rock stand non così potenti; oro e gioielli mentono non tanto lontano. Fai i tuoi laboratori swift e notturni, fino a che le tue tasche brillano come stelle. Non essere pazzi e usare questi strumenti per l'onore e per le ricchezze. Usateli bene o andate all'inferno, bravi figli di puttana '.","「商人は古い怪物の巻物を手にしているが、それを見るのは、詩が刻まれた宝物地図だ。この詩は、あなたがスパインを持っているならクエストになる。 これらの富に到達する手段としては、マッチなしの道具があなたのものです。 ささやきの手掛かりをよく聞け、すべての機知をかき消す。 忘れ物は抜粋して、それにはより多くの嘘をつく手段がとれる。 壁と岩はとても強大ではない。金と宝石はそれほど遠くない。 あなたの労働者は、毎晩、ポケットが星のように輝くまで、速く、そして、毎晩は、 騙されないようにし、これらのツールを名誉と富のために使用してください。 よく使うか、地獄に行くのよ、くちんちんの息子たちよ」","한 상인이 당신에게 오래된 먼지투성이의 두루마리를 손에 쥐게 되는데, 당신이 볼 수 있는 것은 시가 있는 보물지도입니다. 만약 당신이 등골을 가지고 있다면 탐구가 있을 것입니다. 그리고 당신의 가슴을 상하게 하지 않을 것입니다. 매치리스 공구는 당신의 것입니다. 그러한 부를 얻을 수 있는 수단입니다. 속삭이는 단서를 잘 듣고, 당신의 모든 재치를 찾아 보세요. 잊혀진 보물들은 더 거짓말을 하기 위한 수단이다. 벽과 바위는 그리 강력하지 않다; 금과 보석은 그리 멀지 않은 곳에 있다. 당신의 노동자들은 주머니가 별처럼 빛나게 될 때까지 신속하고 밤에 노동을 해라. 바보가 되지 말고, 이 도구들을 명예와 부를 위해 사용하라. 그들을 잘 이용하든지 지옥에 가든지, 당신은 괜찮은 자식들의 아들들을 보세요.","Handlarz podaje ci stary, zakurzony zwój, który można zauważyć, że jest to mapa skarbów z poematem enscribed: Oto dążenie, jeśli masz kręgosłup; i nie będzie sikać swoje bryłki. Narzędzia matchless są twoje, aby znaleźć, środki, aby dotrzeć do takich bogactwa. Dobrze słuchaj szeptanych wskazówek, i szukajcie z całego swojego dowcipu. Zapomniany skarb go ekshumuje, oznacza to, że jest więcej kłamstw. Ściana i skała nie są tak potężne; złoto i klejnoty nie leżą tak daleko. Czy twoja praca jest szybka i nocna, dopóki kieszenie nie świecą jak gwiazdy. Nie bądź głupcami i wykorzystaj te narzędzia dla honoru i bogactwa. Wykorzystaj je dobrze albo idź do piekła, ty drobnohańbionym synom suk.","O comerciante lhe entrega um velho escroto empoeirado, que você desvende para ver é um mapa do tesouro com um poema enrabado: Lá vem uma busca se você tem a espinha; e não vai mijar suas quebras. Ferramentas matchless são suas para encontrar, os meios para alcançar tais riquezas. Ouça bem as pistas sussurradas; e busque com toda a sua veste. Tesouro esquecido vai exumar, os meios para mais mentira com ele. Muro e rocha não são tão poderosos; ouro e joias mentem nem tão longe. Faça seus labores rápidos e noturnos, até que seus bolsos brilham como estrelas. Não sejam tolos e usem essas ferramentas para honra e para riquezas. Use-os bem ou vá para o inferno, você de cabelos finos de vadias.","-Торговец ручит вам старый пыльный свиток, который вы разглядите, это карта сокровищ со стихами, приписывают:есть квест, если у вас есть позвоночник, и не разозлить ваши бритвы. Чтобы найти, средства для достижения таких богатств. Послушайте, как зашептались, и ищи со всей своей остроумой. Забытое сокровище-это эксгумация, средство для более лжи с этим. Стена и камень стоят не так уж и мощно; золото и драгоценности лежат не так далеко. Ваши труды быстро и быстро, пока ваши карманы не блеснет, как звезды. Не будь дураками и используй эти инструменты для чести и для богатства. Используй их хорошо, или иди в ад, чертовские сыновьки сучки.","Tüccar sana eski tozlu bir tomar, ki görmeniz gereken bir şey, bir şiir yazan bir hazine haritası: Bir arayış var, eğer omurgaya girdiyseniz, ve pantolonlarınızı kızdırmayacağınız. Çöpçatanlık aletlerin bulunması, bu zenginliklere ulasabilmek için. Fısıldayan ipuçları için iyi dinle, ve bütün zekasıyla arasını ara. Unutulmuş hazine, daha fazla yalan söylemek için, Exhume 'ye gidiyor. Duvar ve taş o kadar kudretli değil; altın ve mücevherler şimdiye kadar yalan söylemez. Elemanlarınızı hızlı ve gece gündüz, cepleriniz yıldızlar gibi parlayana kadar yapın. Aptal olmayıp bu aletleri onurlandırmak için ve zenginlik için kullanırsın. Onları iyi kullan ya da cehenneme git, seni güzel saçlı orospu çocukları.","商人手拿着一张旧的沙尘卷，让你看到的是一张有诗的珍宝图 : 如果你有脊椎，就会有一个追求，不会尿到你的小辫子里。 你的媒人工具是你找到的工具 听着窃窃窃窃的线索，并以你的机智谋得。 被遗忘的宝藏被挖掘出来，这意味着更多的谎言。 墙和岩石没有那么强大 ; 黄金和珠宝并不是那么遥远。 在你的口袋里像星星一样闪闪发光 不要愚弄，用这些工具来实现荣誉和财富。 好好利用他们，去死吧，你们这些混蛋的儿子。","交易員手給你一個古老的塵土飛揚的卷軸，你能看到的是一張帶有詩詞的藏寶圖：如果你有脊柱，就會有一個尋寶圖；也不會尿你的脆片。 你的工具是你找到的，達到這種財富的手段。 仔細聽我說悄悄話，用你的智慧去尋求 被遺忘的財寶去了，更有謊言的意思。 牆壁和岩石都不那麼強大；黃金和珠寶都不在這裡。 在你的口袋像星星一樣閃耀時，迅速和夜間行動 不要愚蠢，用這些工具來榮譽和財富。 好好利用他們，或下地獄，你個金髮的婊子養的。」","El comerciante te entrega un viejo pergamino polvoriento, que desentrañás para ver es un mapa del tesoro con un poema proscrito: Llega una búsqueda si tienes la columna vertebral; y no pisará tus britches. Las herramientas sin igual son suyas para encontrar, los medios para alcanzar tales riquezas. Escucha bien las pistas susurradas; y busca con todo tu ingenio. El tesoro olvidado va exhumar, los medios para más mentira con él. La pared y el rock no son tan poderosos; el oro y las joyas no mienten hasta ahora. Haz tus labores de forma rápida y nocturna, hasta que tus bolsillos brillen como estrellas. No sean tontos y usen estas herramientas para el honor y para las riquezas. Utilízalas bien o vete al infierno, tú de pelo fino de perras '."
vetquest_toc_blackb_map_statement,Quest,Quest Info,,,"Explore and dig up the treasure chest in hopes of finding Black Bart's treasure.",,"Erkunde die Gegend und grabe Black Barts Schatz aus","Explore e desenterre o baú do tesouro em esperanças de encontrar o tesouro de Black Bart.","Explorez et creusons le coffre au trésor dans l'espoir de trouver le trésor de Black Bart.","Esplorare e scavare il petto del tesoro nella speranza di trovare il tesoro di Black Bart'.","「ブラック・バートの宝物を探すという希望で宝物の胸を探索して掘りだす」","검은 바트의 보물을 찾기 위해 보물 상자를 탐색하고 발굴하라.","Odkryj i wykopuj skrzynię skarbów w nadziei na odnalezienie skarbu Czarnego Bart.","Explore e desenterre o baú do tesouro em esperanças de encontrar o tesouro de Black Bart.","Исследуйте и выкопайте сундук с сокровищами в надежде найти сокровища Черного Барта'.","Kara Bart 'ın hazinesini bulmak umuduyla hazine sandığını araştır ve kazıp çıkartın.","探索和挖掘宝藏箱，希望找到黑巴特的宝藏","「探索和挖掘寶寶箱，希望找到黑色巴特的寶物。」","Explorar y cavar el pecho del tesoro con la esperanza de encontrar el tesoro de Bart Negro."
vetquestdialog_toc_blackb_map,Quest,Dialogs,,,"Obtain Black Bart's Treasure Map by gathering 600 iron + 1 iron shovel + 1 iron pickaxe",,"Erhalte Black Barts Schatz-Karte. Bringe dem Händler dafür zunächst 600 Eisen - 1 Eisenschaufel und eine Eisenspitzhake","Obter o mapa do tesouro de Bart preto ao reunir 600 ferro + 1 pá de ferro + 1 picareta de ferro","Obtenir la carte du trésor de Black Bart en rassemblant 600 fer + 1 pelle de fer + 1 pioche de fer","Ottenere Black's treasure map raccogliendo 600 ferro + 1 shovel di ferro + 1 pickaxe di ferro","「 600 番アイアン・ショベル + 1 アイロン・ピックスアクスを収集し、ブラック・バートの宝庫地図を入手する」","600개의 철+1철 삽+1철 픽쳐를 수집하여 '블랙 바트의 보물지도를 얻으십시오.","Uzyskaj mapę skarbu Czarnego Bart, zbierając 600 żelaza + 1 żelazna łopata + 1 żelazny pickaxe","Obter o mapa do tesouro de Bart preto ao reunir 600 ferro + 1 pá de ferro + 1 picareta de ferro","Получите карту сокровищ Чёрного Барта, собрав 600 железа + 1 железный лопат + 1 железный пикап","600 demir + 1 demir küreği + 1 demir pikkaxe toplayarak Siyah Bart 'ın hazine haritasını elde edin","通过收集 600 铁 + 1 铁铲 + 1 铁镐来获取黑巴特的宝藏图","「透過收集 600 鐵 + 1 鐵鏟 + 1 鐵鎬來取得黑色巴特的寶物圖」","Obtener el mapa del tesoro de Black Bart reuniendo 600 hierro + 1 pala de hierro + 1 piquete de hierro"
vetquest_toc_blackb_chlng_name,Quest,Quest Info,,,"Kill the zombie embodiement of Black Bart",,"Töte die Zombies","Kill the zombie embodiement of Black Bart","Tuyau l'incarnation zombie de Black Bart","Uccidi l'embodiement zombie di Black Bart","黒バートのゾンビのエンボディメントを殺せ","블랙브아트의 좀비속을 죽이다","Zabij zombie embodiement czarny Bart","Kill the zombie embodiement of Black Bart","Убить зомби-воплощение Чёрного Барта","Kara Bart 'ın zombi embolini öldürün","杀死僵尸的僵尸","殺了殭屍，對黑巴特的懲罰","Matar la modalidad zombie de Black Bart"
vetquest_toc_blackb_chlng_subtitle,Quest,Quest Info,,,"Kill the zombie embodiement of Black Bart",,"Töte die Zombies","Kill the zombie embodiement of Black Bart","Tuyau l'incarnation zombie de Black Bart","Uccidi l'embodiement zombie di Black Bart","黒バートのゾンビのエンボディメントを殺せ","블랙브아트의 좀비속을 죽이다","Zabij zombie embodiement czarny Bart","Kill the zombie embodiement of Black Bart","Убить зомби-воплощение Чёрного Барта","Kara Bart 'ın zombi embolini öldürün","杀死僵尸的僵尸","殺了殭屍，對黑巴特的懲罰","Matar la modalidad zombie de Black Bart"
vetquest_toc_blackb_chlng_desc,Quest,Quest Info,,,"Kill Black Bart",,"Töte Black Bart","Kill Black Bart","Kill Black Bart","Kill Black Bart","Kill Black Bart","킬블랙 바트","Kill Black Bart","Kill Black Bart","Kill Black Bart","Kara Bart 'ı öldür.","杀死黑巴特","「殺黑巴特」","Kill Black Bart"
vetquest_toc_blackb_chlng_offer,Quest,Quest Info,,,"Uh oh! It appears the reanimated corpse of Black Bart has to reclaim his treasure!",,"Uh oh! Es scheint so als ob die Wiederauferstehten diesen Schatz von Black Bart beschützen","Ah oh! Aparece o cadáver reanimado de Black Bart tem que reaver o seu tesouro!","Oh, oh ! Il semble que le corps réanimé de Black Bart doit récupérer son trésor !","Oh oh! Sembra che il cadavere rianimato di Black Bart debba reclamare il suo tesoro!","「あー! 「ブラック・バートの生き生きとした死体は、彼の宝物を取り戻すためのものだと思われる !」","오! 검은 바트의 시체가 그의 보물을 되찾아야 하는 것 같아요!","Uh oh! Wydaje się, że reanimowany trup Black Bart musi odzyskać swój skarb!","Ah oh! Aparece o cadáver reanimado de Black Bart tem que reaver o seu tesouro!","О! Похоже, что ремианированный труп Черного Барта должен вернуть свое сокровище!","Ah! Görünüşe göre Kara Bart 'ın yeniden canlandırmalı cesedi hazinesini geri almak zorunda!","哦哦 ! 黑巴特的复动尸体似乎要拿回他的财宝 !","哦哦！ 看來黑巴特的動漫屍體要拿回他的財寶了！」","¡Uh oh! ¡Parece que el cadáver reanimado de Black Bart tiene que recuperar su tesoro!"
vetquest_toc_blackb_chlng_statement,Quest,Quest Info,,,"Explore and dig up the treasure chest in hopes of finding Black Bart's treasure.",,"Erkunde die Gegend und grabe Black Barts Schatz aus","Explore e desenterre o baú do tesouro em esperanças de encontrar o tesouro de Black Bart.","Explorez et creusons le coffre au trésor dans l'espoir de trouver le trésor de Black Bart.","Esplorare e scavare il petto del tesoro nella speranza di trovare il tesoro di Black Bart'.","「ブラック・バートの宝物を探すという希望で宝物の胸を探索して掘りだす」","검은 바트의 보물을 찾기 위해 보물 상자를 탐색하고 발굴하라.","Odkryj i wykopuj skrzynię skarbów w nadziei na odnalezienie skarbu Czarnego Bart.","Explore e desenterre o baú do tesouro em esperanças de encontrar o tesouro de Black Bart.","Исследуйте и выкопайте сундук с сокровищами в надежде найти сокровища Черного Барта'.","Kara Bart 'ın hazinesini bulmak umuduyla hazine sandığını araştır ve kazıp çıkartın.","探索和挖掘宝藏箱，希望找到黑巴特的宝藏","「探索和挖掘寶寶箱，希望找到黑色巴特的寶物。」","Explorar y cavar el pecho del tesoro con la esperanza de encontrar el tesoro de Bart Negro."
vetquestdialog_toc_blackb_chlng,Quest,Dialogs,,,"Obtain a map to Black Bart's treasure by gathering 600 iron + 1 iron shovel + 1 iron pickaxe",,"Erhalte die Schatzkarte. Sammle 600 Eisen - eine Eisenschaufel und eine Eisenspitzhake.","Obter um mapa para o tesouro de Bart Black ao reunir 600 ferro + 1 pá de ferro + 1 picareta de ferro","Obtenir une carte du trésor de Black Bart en rassemblant 600 fer + 1 pelle de fer + 1 pioche de fer","Ottenere una mappa al tesoro di Black Bart raccogliendo 600 ferro + 1 di stiva di ferro + 1 pickaxe di ferro","「 600 の鉄 + 1 アイアン・ショベル + 1 アイロン・ピックスアクスを集めてブラック・バートの宝物に地図を入手する」","600개의 철+1철 삽+1철 픽싱을 수집하여 블랙 바트의 보물에 대한 지도를 얻으십시오.","Uzyskaj mapę do skarbu Czarnego Bart, zbierając 600 żelaza + 1 żelazna łopata + 1 żelazny pickaxe","Obter um mapa para o tesouro de Bart Black ao reunir 600 ferro + 1 pá de ferro + 1 picareta de ferro","Получите карту для сокровищ Черного Барта, собрав 600 железа + 1 железный лопат + 1 железный пикап","600 demir + 1 demir küreği + 1 demir pikkaxe toplayarak Kara Bart 'ın hazinesi için bir harita alın","通过收集 600 铁 + 1 铁铲 + 1 铁镐，获取黑色巴特的宝藏地图","「透過收集 600 鐵 + 1 鐵鏟 + 1 個鐵鎬，取得黑色巴特的寶物圖」","Obtener un mapa del tesoro de Black Bart reuniendo 600 hierro + 1 pala de hierro + 1 piquete de hierro"
vetquestitem_toc_blackb_name,items,Quest - Note,,,"+Black Bart's Flaming Dig Tools Quest",,"+Black Barts brennende Grabwerkzeug Quest","+ Black Bart's flaming dig tools quest","+ Black Bart's flaming dig tools quest","+ Black Bart's flaming dig tools quest","+ブラック・バートのフレミング・ディグ・ツールクエスト","+블랙 바트의 flaming 공구 퀘스트","+ Black Bart's flaming narzędzia dig quest","+ Black Bart's flaming dig tools quest","+ Black Bart's flaming tools tools","+ Black Bart's flying dig tools quest","+黑色巴特的燃烧工具","「 +黑巴特燃燒的挖掘工具」","+ La búsqueda de herramientas de excavación de Black Bart"
vetquestitem_toc_blackb_desc,items,Quest - Note,,,"A veteran quest to obtain a map to Black Bart's treasure by donating 600 iron + 1 iron shovel + 1 iron pickaxe to the community. Rumor has it that these dig tools light the darkest mines and are not meant for fine-haired sons of bitches.",,"Eine veteran Quest. Erhalte diese für das sammeln von 600 Eisen - eine Eisenschaufel und einer Eisenspitzhake.","Uma busca veterana para obter um mapa para o tesouro de Black Bart ao doar 600 ferro + 1 pá de ferro + 1 picareta de ferro para a comunidade. Há rumores de que essas ferramentas de dig acendem as minas mais escuras e não são feitas para sons de cabelos finos de cabelos finos.","Une quête d'un ancien combattant pour obtenir une carte du trésor de Black Bart en faisant don de 600 fer + 1 pelle de fer + 1 pioche de fer à la communauté. La rumeur dit que ces outils de fouille font la lumière sur les mines les plus sombres et ne sont pas destinés aux fils de puches aux cheveux fins.","Una veterana quest per ottenere una mappa del tesoro di Black Bart donando 600 ferro + 1 shovel di ferro + 1 pickaxe di ferro alla comunità. Rumor ha che questi scavi possano illuminare le miniere più scure e non sono fatti per i figli di puttana dai capelli fini '.","「ブラック・バートの宝物への地図を得るためには、 600 鉄 + 1 の鉄のショベルと 1 つの鉄のピクシャを共同体に寄贈することで、ベテランのクエストを行う。 噂によると、これらの採掘ツールは最も暗い鉱山に光を発し、苦い髪の息子たちのためのものではないということです」","600여 명의 철+1철분 삽+1철 픽싱을 지역사회에 기부하여 블랙 바트의 보물에 대한 지도를 얻고자 하는 베테랑 퀘스트입니다. 그들은 이 발굴 장비들이 가장 어두운 광산들을 밝게 하고 있다는 것을 알게 되었으며, 이들은 멋진 털들의 아들들을 위한 것이 아니다라고 말했다.","Weteran dążenie do uzyskania mapy do skarbu Czarnego Bart oddając 600 żelaza + 1 żelazna łopata + 1 żelazny pickaxe do wspólnoty. Plotka głosi, że te narzędzia wykopują najmroczniejsze kopalnie i nie są przeznaczone dla swiezych synów suk.","Uma busca veterana para obter um mapa para o tesouro de Black Bart ao doar 600 ferro + 1 pá de ferro + 1 picareta de ferro para a comunidade. Há rumores de que essas ferramentas de dig acendem as minas mais escuras e não são feitas para sons de cabelos finos de cabelos finos.","Ветеранский квест, чтобы получить карту сокровища Блэка Барта, пожертвовав 600 железом + 1 железного лопата + 1 железный пикап обществу. Ходят слухи, что эти инструменты копают самые темные мины и не предназначены для мелковолосых сынов сучек.","600 demir + 1 demir küreği + 1 demir pikkaxe bağış yaparak Kara Bart 'ın hazinesi için bir harita elde etmek için usta bir arayış. Söylentiye göre, bu kazma araçları en karanlık madenleri aydınlatabiliyor ve iyi saçlı orospu çocukları için yaratılmamıştır.","一位老兵通过向社区捐赠 600 铁 + 1 铁铲 + 1 铁镐，获得黑巴特财宝的地图。 有传言说，这些挖矿工具是最黑暗的矿场，不是用来做细毛子的。","一位老兵通過捐贈 600 鐵 + 1 鐵鏟 + 1 鐵鎬向社會大眾索取地圖，獲得黑巴特的寶物。 有傳言說，這些挖掘工具輕了最暗的地雷，並不是給那些毛毛的婊子養的。」","Una búsqueda veterana para obtener un mapa del tesoro de Black Bart donando 600 hierro + 1 pala de hierro + 1 piquete de hierro a la comunidad. El rumor tiene que estas herramientas de excavación encienden las minas más oscuras y no están destinadas a los hijos de pelo fino de perras."
vetquestwrit_toc_blackb_name,items,Quest - Note,,,"+Writ Of Black Bart",,"+Schrift von Black Bart","+ Escrita De Bart Black","+ Writ Of Black Bart","+ Writ Of Black Bart","+Writ of Black Bart","+Writ Of Black Bart","+ Writ Of Black Bart","+ Escrita De Bart Black","+ Writ Of Black Bart","siyah Bart 'ın emri.","+黑巴特的精神","黑色巴特的令狀","+ Writ Of Black Bart"
vetquestwrit_toc_blackb_desc,items,Quest - Note,,,"Evidence of your contribution to your community and for completion of the veteran Black Bart quest.",,"Beweis deines Einsatzes für die Gemeinschaft und zur Vervollständigung der veteranen Quest von Black Bart.","Prova de sua contribuição para sua comunidade e para conclusão da busca do veterano Black Bart.","Preuve de votre contribution à votre communauté et de l'achèvement de la quête de Black Bart.","Evidenza del tuo contributo alla tua comunità e per il completamento del veterano Black Bart quest'.","「あなたのコミュニティーへの貢献の証拠と、ベテラン・ブラック・バート・クエストの完成についての証拠。」","귀하의 지역사회에 대한 공헌과, 베테랑 흑인 바트 퀘스트의 완성을 위한 증거입니다.","Dowody twojego wkładu do społeczności i ukończenia zadania weterana Czarnego Bart.","Prova de sua contribuição para sua comunidade e para conclusão da busca do veterano Black Bart.","Доказательства вашего вклада в ваше сообщество и для завершения ветеранского поиска Барта'.","Topluluğunuza olan katkılarınızın kanıtı ve usta Kara Bart arayışlarının tamamlanmasıyla ilgili.","证明你对社区的贡献和完成老牌黑巴特的追求","「證明你對社區的貢獻，並完成資深的黑巴特任務。」","Evidencia de su contribución a su comunidad y para completar la búsqueda del veterano Bart Negro."
vetquestmap_toc_blackb_name,items,Quest - Note,,,"Black Bart's Treasure Map",,"Black Barts Schatz-Karte","mapa do tesouro de Bart Black","La carte du trésor de Black Bart","mappa del tesoro di Black Bart","ブラック・バートの宝の地図","블랙 바트의 보물지도","Mapa skarbu Black Bart","mapa do tesouro de Bart Black","Карта сокровищ Чёрного Барта","Kara Bart 'ın hazine haritası","黑巴特的宝藏图","「黑色 Bart的藏寶圖」","El mapa del tesoro de Black Bart"
vetquestmap_toc_blackb_desc,items,Quest - Note,,,"A map that supposedly will lead you to Black Bart's secret stash.",,"Eine Karte die dich zu Black Barts Geheimvorrat leiten soll","Um mapa que supostamente o levará ao escondo secreto de Bart Black.","Une carte qui vous conduira soi-disant à la tache secrète de Black Bart.","Una mappa che presumibilmente ti condurrà alla scorta segreta di Black Bart'.","「ブラック・バートの秘密 stash を導かれると思われる地図です」","당신을 블랙 바트의 비밀로 이끌 것이라고 추정되는 지도가 있습니다.","Mapa, która rzekomo doprowadzi cię do tajnego ukrycia Black Bart.","Um mapa que supostamente o levará ao escondo secreto de Bart Black.","Карта, которая предположительно приведет вас к тайному тайшу Блэка Барта'.","Bu harita seni Kara Bart 'ın gizli zulasına götüreceğini söyledi.","一张地图会把你引向黑巴特的秘密藏货","「一張地圖，據說會帶你去黑巴特的秘密藏。」","Un mapa que supuestamente te llevará a la ocultación secreta de Black Bart'."
